station_id,station_name,Latitude,Longitude,Elevation,Country
56080,HEZUO,35,102.9,2910,Null
52737,DELINGHA,37.317,97.217,2982,Null
56462,JIULONG,29.033,101.5,2994,Null
56312,NYINGCHI,29.5667,94.4667,3001,Null
51895,MANGYA,37.85,91.65,3060,Null
51886,MANGNAI,38.25,90.85,3139,Null
52713,DA-QAIDAM,37.85,95.367,3174,Null
52836,DOULAN,36.3,98.1,3190,Null
56137,QAMDO,31.15,97.1667,3307,Null
56444,DEQEN,28.45,98.883,3320,Null
56146,GARZE,31.6167,100,3394,Null
56079,RUOERGAI,33.583,102.967,3441,Null
55591,LHASA,29.6667,91.1333,3650,Null
56029,YUSHU,33,96.95,3716.9,Null
55578,XIGAZE,29.217,88.917,3837,Null
56116,DENGQEN,31.417,95.6,3874,Null
55696,LHUNZE,28.417,92.467,3900,Null
56046,DARLAG,33.8,99.8,3968,Null
56106,SOG XIAN,31.867,93.767,4024,Null
56033,MADOI,34.917,98.217,4273,Null
55228,SHIQUANHE,32.5,80.067,4279,Null
55773,PAGRI,27.75,89.167,4301,Null
55664,TINGRI,28.633,87.083,4302,Null
55299,NAGQU,31.4833,92.0667,4508,Null
56004,TUOTUOHE,33.95,92.617,4535,Null
52908,WUDAOLIANG,35.217,93.083,4613,Null
55472,XAINZA,30.95,88.633,4671,Null
55279,BAINGOIN,31.367,90.017,4701,Null
